NF;Data_Pedido;Data_Entrega_Prevista;Data_Entrega_Real;Prazo_contratado;Qtd_Pedida;Qtd_Entregue;Falha_de_entrega;Valor_do_pedido;Custo_Frete_KM;primeiro_sucesso_entrega;seguN_sucesso_entrega;Tentativas_de_entrega;Motivo_Devolucao;Ocorrencia;Produto_controlado;ID_Driver;Modelo;Modal;Eixos;Cubagem_(m3);Capacidade_(ton);Frete;Pedagio_(R$/km);TDE_(Taxa_de_Descarga);TAC_(Carga_Perigosa)_(Frete*dec);GRIS_(Gerenciamento_de_Risco:_Valor_da_carga*dec);Hora_Parada;Ad_Valorem_(valor_da_carga*dec);Coleta/Entrega_Urbana;Transportadora;Origem-Cidade;Origem-UF;Destino-Cidade;Destino-UF;KM;TEMPO_DE_IDA_(h);TEMPO_DE_VOLTA_(h);TEMPO_NO_CD_(h)
9230;21/01/2024;27/01/2024;01/02/2024;6;9;10;8;4027929;4816;N;Y;1;Produto danificado;Y;Y;DR90640;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Goiania;GO;602;9.8;8.9;6.1
7473;19/01/2024;22/01/2024;22/01/2024;3;6;5;0;2354020;3612;Y;N;0;;N;N;DR90584;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Brasilia;DF;602;9.8;8.9;6.1
7214;28/01/2024;02/02/2024;02/02/2024;5;10;10;0;658080;14915;Y;N;0;;N;N;DR90596;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Cargas Bahia;Salvador;BA;Pelotas;RS;2983;39.7;39.4;2.3
7581;22/01/2024;28/01/2024;31/01/2024;6;1;7;0;923913;7731,4;N;Y;1;;N;Y;DR90624;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;RodaFirme Transportes;Manaus;AM;Recife;PE;1798;22.6;22.8;7.6
8597;18/01/2024;25/01/2024;26/01/2024;7;3;9;0;296631;1505;N;Y;1;;N;Y;DR90638;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP; Sao Paulo;SP;602;9.8;8.9;6.1
9238;09/01/2024;11/01/2024;11/01/2024;2;5;6;0;3384469;23864;Y;N;0;;N;Y;DR90630;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Cargas Bahia;Salvador;BA;Sorocaba;SP;2983;39.7;39.4;2.3
6274;24/01/2024;26/01/2024;26/01/2024;2;5;1;0;4923151;3612;Y;N;0;;N;N;DR90602;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Joao Pessoa;PB;602;9.8;8.9;6.1
1725;29/01/2024;04/02/2024;04/02/2024;6;4;10;1;330365;3010;N;Y;1;Endereco errado;Y;N;DR90636;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Brasilia;DF;602;9.8;8.9;6.1
8140;26/01/2024;01/02/2024;01/02/2024;6;9;5;1;290116;2588,6;N;Y;1;Pedido incorreto;Y;Y;DR90610;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Cascavel;PR;602;9.8;8.9;6.1
2135;17/01/2024;19/01/2024;19/01/2024;2;1;4;0;601816;1505;Y;N;0;;N;Y;DR90604;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Brasilia;DF;602;9.8;8.9;6.1
2160;20/01/2024;24/01/2024;25/01/2024;4;4;3;0;4702059;4816;N;Y;1;;N;N;DR90608;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Santa Maria;RS;602;9.8;8.9;6.1
9201;15/01/2024;22/01/2024;25/01/2024;7;4;10;0;2807475;3612;N;Y;1;;N;N;DR90594;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Joao Pessoa;PB;602;9.8;8.9;6.1
4590;31/01/2024;03/02/2024;03/02/2024;3;10;8;0;717433;14915;Y;N;0;;N;Y;DR90628;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Cargas Bahia;Salvador;BA;Rio de Janeiro;RJ;2983;39.7;39.4;2.3
2143;10/01/2024;15/01/2024;15/01/2024;5;9;5;0;503450;2588,6;Y;N;0;;N;Y;DR90618;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Niteroi;RJ;602;9.8;8.9;6.1
8021;02/01/2024;08/01/2024;08/01/2024;6;4;3;5;618709;1505;N;Y;1;Pedido incorreto;Y;Y;DR90626;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Ponta Grossa;PR;602;9.8;8.9;6.1
2794;06/01/2024;13/01/2024;13/01/2024;7;8;9;0;3751442;4816;Y;N;0;;N;N;DR90598;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Belo Horizonte;MG;602;9.8;8.9;6.1
2323;24/01/2024;29/01/2024;29/01/2024;5;1;9;3;2946069;10788;N;Y;1;Endereco errado;Y;N;DR90592;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;RodaFirme Transportes;Manaus;AM;Porto Alegre;RS;1798;22.6;22.8;7.6
3948;16/01/2024;23/01/2024;23/01/2024;7;1;8;2;846179;3010;N;Y;1;Endereco errado;Y;Y;DR90586;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Santa Maria;RS;602;9.8;8.9;6.1
9954;23/01/2024;27/01/2024;01/02/2024;4;10;10;0;879173;12826,9;N;Y;1;;N;Y;DR90614;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Cargas Bahia;Salvador;BA;Joinville;SC;2983;39.7;39.4;2.3
4832;27/01/2024;02/02/2024;05/02/2024;6;5;6;0;642496;4495;N;Y;1;;N;Y;DR90640;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;RodaFirme Transportes;Manaus;AM;Bauru;SP;1798;22.6;22.8;7.6
5438;08/01/2024;14/01/2024;14/01/2024;6;7;5;0;4737044;14384;Y;N;0;;N;N;DR90584;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;RodaFirme Transportes;Manaus;AM;Recife;PE;1798;22.6;22.8;7.6
3303;27/01/2024;02/02/2024;05/02/2024;6;7;3;2;4235166;3612;N;Y;1;Cliente ausente;Y;N;DR90596;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Maceio;AL;602;9.8;8.9;6.1
2202;05/01/2024;11/01/2024;11/01/2024;6;1;6;0;716574;3010;Y;N;0;;N;Y;DR90624;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Natal;RN;602;9.8;8.9;6.1
4793;22/01/2024;24/01/2024;24/01/2024;2;5;4;1;835987;2588,6;N;Y;1;Pedido incorreto;Y;Y;DR90638;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Fortaleza;CE;602;9.8;8.9;6.1
7892;18/01/2024;25/01/2024;27/01/2024;7;10;5;6;336796;1505;N;Y;1;Pedido incorreto;Y;Y;DR90630;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Florianopolis;SC;602;9.8;8.9;6.1
2852;08/01/2024;11/01/2024;13/01/2024;3;7;1;0;3976636;4816;N;Y;1;;N;N;DR90602;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Pelotas;RS;602;9.8;8.9;6.1
5101;31/01/2024;04/02/2024;04/02/2024;4;10;6;0;4873292;10788;Y;N;0;;N;N;DR90636;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;RodaFirme Transportes;Manaus;AM;Pelotas;RS;1798;22.6;22.8;7.6
5597;18/01/2024;23/01/2024;24/01/2024;5;6;2;0;836341;8990;N;Y;1;;N;Y;DR90610;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;RodaFirme Transportes;Manaus;AM;Joinville;SC;1798;22.6;22.8;7.6
9576;08/01/2024;10/01/2024;11/01/2024;2;2;7;5;356646;12826,9;N;Y;1;Endereco errado;Y;Y;DR90604;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Cargas Bahia;Salvador;BA;Maceio;AL;2983;39.7;39.4;2.3
2577;12/01/2024;19/01/2024;21/01/2024;7;2;9;0;580670;1505;N;Y;1;;N;Y;DR90608;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Cuiaba;MT;602;9.8;8.9;6.1
8075;14/01/2024;16/01/2024;16/01/2024;2;9;9;0;2556442;4816;Y;N;0;;N;N;DR90594;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Fortaleza;CE;602;9.8;8.9;6.1
3032;17/01/2024;23/01/2024;23/01/2024;6;3;8;0;2213561;3612;Y;N;0;;N;N;DR90628;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Joao Pessoa;PB;602;9.8;8.9;6.1
7640;16/01/2024;22/01/2024;22/01/2024;6;6;1;0;525318;14915;Y;N;0;;N;Y;DR90618;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Cargas Bahia;Salvador;BA;Joao Pessoa;PB;2983;39.7;39.4;2.3
7602;31/01/2024;06/02/2024;06/02/2024;6;9;5;0;587968;7731,4;Y;N;0;;N;Y;DR90626;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;RodaFirme Transportes;Manaus;AM;Fortaleza;CE;1798;22.6;22.8;7.6
9460;19/01/2024;26/01/2024;26/01/2024;7;9;10;1;562423;4495;N;Y;1;Pedido incorreto;Y;Y;DR90598;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;RodaFirme Transportes;Manaus;AM;Niteroi;RJ;1798;22.6;22.8;7.6
3777;04/01/2024;10/01/2024;10/01/2024;6;8;4;0;3108427;4816;Y;N;0;;N;N;DR90592;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Porto Alegre;RS;602;9.8;8.9;6.1
7331;12/01/2024;17/01/2024;18/01/2024;5;6;2;5;2634625;3612;N;Y;1;Endereco errado;Y;N;DR90586;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Brasilia;DF;602;9.8;8.9;6.1
7410;15/01/2024;21/01/2024;21/01/2024;6;3;2;0;476745;3010;N;Y;1;;N;Y;DR90614;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Recife;PE;602;9.8;8.9;6.1
8162;19/01/2024;23/01/2024;26/01/2024;4;1;2;0;359702;2588,6;Y;N;0;;N;Y;DR90640;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Sao Luis;MA;602;9.8;8.9;6.1
3335;26/01/2024;30/01/2024;02/02/2024;4;10;7;9;295753;1505;N;Y;1;Endereco errado;Y;Y;DR90584;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Joinville;SC;602;9.8;8.9;6.1
2395;30/01/2024;05/02/2024;05/02/2024;6;5;9;0;2553488;4816;Y;N;0;;N;N;DR90596;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Santa Maria;RS;602;9.8;8.9;6.1
1486;25/01/2024;27/01/2024;27/01/2024;2;4;9;0;2342030;10788;Y;N;0;;N;N;DR90624;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;RodaFirme Transportes;Manaus;AM;Bauru;SP;1798;22.6;22.8;7.6
8880;31/01/2024;05/02/2024;05/02/2024;5;1;1;0;830282;8990;N;Y;1;;N;Y;DR90638;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;RodaFirme Transportes;Manaus;AM;Londrina;PR;1798;22.6;22.8;7.6
6306;17/01/2024;24/01/2024;29/01/2024;7;9;2;7;749448;2588,6;N;Y;1;Cliente ausente;Y;Y;DR90630;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Belem;PA;602;9.8;8.9;6.1
8592;20/01/2024;22/01/2024;22/01/2024;2;4;10;0;745098;1505;Y;N;0;;N;Y;DR90602;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Maceio;AL;602;9.8;8.9;6.1
2013;03/01/2024;10/01/2024;10/01/2024;7;3;6;2;3328711;4816;N;Y;1;Pedido incorreto;Y;N;DR90636;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP; Sao Paulo;SP;602;9.8;8.9;6.1
7347;17/01/2024;20/01/2024;20/01/2024;3;10;3;8;2867738;3612;N;Y;1;Pedido incorreto;Y;N;DR90610;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Sao Luis;MA;602;9.8;8.9;6.1
5264;09/01/2024;15/01/2024;15/01/2024;6;8;10;0;369196;14915;N;Y;1;;N;Y;DR90604;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Cargas Bahia;Salvador;BA;Brasilia;DF;2983;39.7;39.4;2.3
7690;17/01/2024;19/01/2024;19/01/2024;2;5;1;0;504500;2588,6;Y;N;0;;N;Y;DR90608;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Porto Alegre;RS;602;9.8;8.9;6.1
3218;31/01/2024;02/02/2024;07/02/2024;2;9;5;0;571935;1505;Y;N;0;;N;Y;DR90594;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Santa Maria;RS;602;9.8;8.9;6.1
3104;09/01/2024;16/01/2024;16/01/2024;7;3;9;6;3684061;4816;N;Y;1;Endereco errado;Y;N;DR90628;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Cascavel;PR;602;9.8;8.9;6.1
4068;25/01/2024;27/01/2024;28/01/2024;2;9;1;0;2879776;3612;Y;N;0;;N;N;DR90618;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Londrina;PR;602;9.8;8.9;6.1
2445;26/01/2024;01/02/2024;01/02/2024;6;9;4;0;330647;3010;Y;N;0;;N;Y;DR90626;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Fortaleza;CE;602;9.8;8.9;6.1
7748;19/01/2024;26/01/2024;26/01/2024;7;9;10;0;583176;2588,6;Y;N;0;;N;Y;DR90598;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Piracicaba;SP;602;9.8;8.9;6.1
8254;04/01/2024;10/01/2024;10/01/2024;6;8;4;0;483382;1505;Y;N;0;;N;Y;DR90592;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Maceio;AL;602;9.8;8.9;6.1
9936;12/01/2024;17/01/2024;18/01/2024;5;6;1;0;2369287;4816;N;Y;1;;N;N;DR90586;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Sao Luis;MA;602;9.8;8.9;6.1
8416;15/01/2024;21/01/2024;21/01/2024;6;3;7;0;2057287;3612;Y;N;0;;N;N;DR90614;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP; Marilia;SP;602;9.8;8.9;6.1
4062;19/01/2024;23/01/2024;26/01/2024;4;1;7;0;305116;14915;N;Y;1;;N;Y;DR90640;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Cargas Bahia;Salvador;BA; Sao Paulo;SP;2983;39.7;39.4;2.3
1253;26/01/2024;30/01/2024;02/02/2024;4;10;10;8;460092;2588,6;N;Y;1;Endereco errado;Y;Y;DR90584;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Florianopolis;SC;602;9.8;8.9;6.1
6704;30/01/2024;05/02/2024;05/02/2024;6;5;7;0;946157;1505;Y;N;0;;N;Y;DR90596;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Brasilia;DF;602;9.8;8.9;6.1
3127;25/01/2024;27/01/2024;27/01/2024;2;4;9;0;3948219;4816;Y;N;0;;N;N;DR90624;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Florianopolis;SC;602;9.8;8.9;6.1
5228;31/01/2024;05/02/2024;05/02/2024;5;1;3;0;4258358;3612;Y;N;0;;N;N;DR90638;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Florianopolis;SC;602;9.8;8.9;6.1
6037;17/01/2024;24/01/2024;29/01/2024;7;9;6;7;392884;3010;N;Y;1;Produto danificado;Y;Y;DR90630;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Natal;RN;602;9.8;8.9;6.1
6951;20/01/2024;22/01/2024;22/01/2024;2;4;9;0;874887;2588,6;Y;N;0;;N;Y;DR90602;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Florianopolis;SC;602;9.8;8.9;6.1
9263;03/01/2024;10/01/2024;10/01/2024;7;3;8;0;361966;1505;Y;N;0;;N;Y;DR90636;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Ribeirao Preto;SP;602;9.8;8.9;6.1
2503;17/01/2024;20/01/2024;20/01/2024;3;10;6;0;3630999;4816;Y;N;0;;N;N;DR90610;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Santa Maria;RS;602;9.8;8.9;6.1
1595;09/01/2024;15/01/2024;15/01/2024;6;8;3;0;3839160;3612;Y;N;0;;N;N;DR90604;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Fortaleza;CE;602;9.8;8.9;6.1
3511;17/01/2024;19/01/2024;19/01/2024;2;5;1;0;353887;3010;Y;N;0;;N;Y;DR90608;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Niteroi;RJ;602;9.8;8.9;6.1
6833;31/01/2024;02/02/2024;07/02/2024;2;9;1;0;553186;2588,6;N;Y;1;;N;Y;DR90594;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Florianopolis;SC;602;9.8;8.9;6.1
5866;09/01/2024;16/01/2024;16/01/2024;7;3;9;0;454664;1505;Y;N;0;;N;Y;DR90628;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP; Marilia;SP;602;9.8;8.9;6.1
1874;25/01/2024;27/01/2024;28/01/2024;2;9;10;0;2114017;4816;N;Y;1;;N;N;DR90618;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Juiz de Fora;MG;602;9.8;8.9;6.1
8827;26/01/2024;01/02/2024;01/02/2024;6;9;9;0;3336743;17898;Y;N;0;;N;N;DR90626;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Cargas Bahia;Salvador;BA;Sorocaba;SP;2983;39.7;39.4;2.3
3475;31/01/2024;02/02/2024;02/02/2024;2;8;9;0;364928;3010;Y;N;0;;N;Y;DR90598;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Teresina;PI;602;9.8;8.9;6.1
8117;31/01/2024;07/02/2024;08/02/2024;7;4;6;0;474109;2588,6;N;Y;1;;N;Y;DR90592;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Recife;PE;602;9.8;8.9;6.1
5673;11/01/2024;16/01/2024;17/01/2024;5;9;10;0;380322;1505;N;Y;1;;N;Y;DR90586;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Maceio;AL;602;9.8;8.9;6.1
3610;04/01/2024;10/01/2024;10/01/2024;6;10;9;0;2888873;4816;Y;N;0;;N;N;DR90614;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Niteroi;RJ;602;9.8;8.9;6.1
4042;25/01/2024;27/01/2024;29/01/2024;2;10;9;7;4490922;3612;N;Y;1;Cliente ausente;Y;N;DR90640;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Goiania;GO;602;9.8;8.9;6.1
5865;25/01/2024;29/01/2024;30/01/2024;4;6;9;0;554970;3010;N;Y;1;;N;Y;DR90584;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Log Elite;Campinas;SP;Goiania;GO;602;9.8;8.9;6.1
3589;13/01/2024;20/01/2024;25/01/2024;7;5;10;0;429682;2588,6;N;Y;1;;N;Y;DR90596;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Santa Maria;RS;602;9.8;8.9;6.1
1824;06/01/2024;09/01/2024;10/01/2024;3;3;3;0;325678;4495;N;Y;1;;N;Y;DR90624;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;RodaFirme Transportes;Manaus;AM;Brasilia;DF;1798;22.6;22.8;7.6
1702;30/01/2024;03/02/2024;03/02/2024;4;6;5;0;4749880;4816;Y;N;0;;N;Y;DR90638;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Fortaleza;CE;602;9.8;8.9;6.1
1199;23/01/2024;29/01/2024;29/01/2024;6;4;10;0;2654770;3612;Y;N;0;;N;Y;DR90630;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Santos;SP;602;9.8;8.9;6.1
8919;18/01/2024;24/01/2024;26/01/2024;6;5;5;0;535846;14915;N;Y;1;;N;N;DR90602;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;Cargas Bahia;Salvador;BA;Natal;RN;2983;39.7;39.4;2.3
1958;11/01/2024;18/01/2024;18/01/2024;7;1;2;0;513612;2588,6;Y;N;0;;N;N;DR90636;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Piracicaba;SP;602;9.8;8.9;6.1
5331;22/01/2024;27/01/2024;27/01/2024;5;6;10;0;664424;1505;Y;N;0;;N;Y;DR90610;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Pelotas;RS;602;9.8;8.9;6.1
3280;08/01/2024;11/01/2024;11/01/2024;3;7;8;0;4768491;4816;Y;N;0;;N;Y;DR90604;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;Log Elite;Campinas;SP;Juiz de Fora;MG;602;9.8;8.9;6.1
5212;31/01/2024;07/02/2024;07/02/2024;7;2;4;0;3513218;3612;Y;N;0;;N;Y;DR90608;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP; Sao Paulo;SP;602;9.8;8.9;6.1
2369;12/01/2024;17/01/2024;20/01/2024;5;7;5;0;322689;8990;N;Y;1;;N;N;DR90594;Truck (Toco 6x2);Toco;2;45;14;5;1.2;175;0.05;0.002;80;0.0045;250;RodaFirme Transportes;Manaus;AM;Recife;PE;1798;22.6;22.8;7.6
1102;05/01/2024;07/01/2024;09/01/2024;2;10;7;0;357250;2588,6;N;Y;1;;N;N;DR90628;VUC (Urbano de Carga);VUC;2;22;4;4,3;0.9;120;0.03;0.0015;60;0.003;220;Log Elite;Campinas;SP;Juiz de Fora;MG;602;9.8;8.9;6.1
8012;15/01/2024;22/01/2024;22/01/2024;7;9;10;0;775741;1505;Y;N;0;;N;Y;DR90618;Fiorino (Furgao Pequeno);Furgao;2;3;1;2,5;0.75;90;0.02;0.001;50;0.003;80;Log Elite;Campinas;SP;Natal;RN;602;9.8;8.9;6.1
7812;17/01/2024;20/01/2024;21/01/2024;3;4;6;0;4144279;14384;N;Y;1;;N;Y;DR90626;Carreta Bitrem;Carreta;9;110;57;8;3.2;350;0.08;0.003;120;0.004;300;RodaFirme Transportes;Manaus;AM;Campo Grande;MS;1798;22.6;22.8;7.6
1118;03/01/2024;05/01/2024;05/01/2024;2;10;8;0;2213016;3612;Y;N;0;;N;Y;DR90598;Carreta 3 Eixos (LS);Carreta;3;90;30;6;1.8;280;0.07;0.0025;100;0.004;400;Log Elite;Campinas;SP;Brasilia;DF;602;9.8;8.9;6.1
